,date,subtotal,tax,total,currency_code,payment.type,bill_to.name,vendor.type,vendor.name,vendor.address
1835,2021-02-19 00:00:00,120.0,6.08,135.0,EUR,visa,Julie Creighton,accessories,SOLOPTICAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1836,2022-11-13 00:00:00,120.0,6.08,135.0,EUR,visa,Meg O'Connel,footwear,HISPANITAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1837,2022-11-14 00:00:00,120.0,6.08,135.0,EUR,visa,Meg O'Connel,men's clothing,HARMONT & BLAINE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1838,2020-09-19 00:00:51,120.0,6.08,135.0,EUR,cash,Natalie Fritzler,women's clothing,FLORENCIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1839,2021-12-05 00:00:00,120.0,6.08,135.0,EUR,master_card,Sanjit Chand,women's clothing,DOUBLE AGENT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1840,2021-11-28 19:23:09,120.0,6.08,135.0,EUR,visa,Sanjit Chand,Restaurant,DOUBLE AGENT,"41. AV. MONTAIGNE
L'AVENUE"
1841,2022-12-26 00:00:00,121.38,2.13,123.51,EUR,visa,Alejandro Grove,footwear,ROCKPORT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1842,2018-01-11 00:00:06,121.38,2.13,123.51,EUR,visa,Art Ferguson,footwear,CAMPER,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1843,2013-11-25 15:32:00,121.38,2.13,123.51,EUR,visa,Art Foster,footwear,CROCS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1844,2022-01-01,121.38,2.13,123.51,EUR,visa,Art Foster,Catering,LINDT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1845,2022-01-02,121.38,2.13,123.51,EUR,visa,Art Foster,Catering,LINDT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1846,2021-03-12 00:00:00,121.38,2.13,123.51,EUR,visa,Arthur Gainer,sportswear,KAPPA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1847,2021-03-13 00:00:00,121.38,2.13,123.51,EUR,visa,Arthur Gainer,sportswear,KAPPA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1848,2021-03-14 00:00:00,121.38,2.13,123.51,EUR,visa,Arthur Gainer,sportswear,KAPPA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1849,2022-08-01 00:00:00,121.38,2.13,123.51,EUR,visa,Arthur Gainer,home_goods,HOME & COOK,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1850,2022-08-03 00:00:00,121.38,2.13,123.51,EUR,visa,Arthur Gainer,home_goods,HOME & COOK,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1851,2018-01-11 00:00:01,121.38,2.13,123.51,EUR,visa,Arthur Prichep,footwear,MUNICH,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1852,2018-01-11 00:00:02,121.38,2.13,123.51,EUR,visa,Arthur Prichep,footwear,MUSTANG,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1853,2018-01-11 00:00:03,121.38,2.13,123.51,EUR,visa,Arthur Prichep,kid's clothing,MAYORAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1854,2018-01-11 00:00:04,121.38,2.13,123.51,EUR,visa,Arthur Prichep,mixed clothing,MARINA MILITARE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1855,2018-01-11 00:00:05,121.38,2.13,123.51,EUR,visa,Arthur Prichep,women's clothing,NAULOVER,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1856,2021-05-23 00:00:00,121.38,2.13,123.51,EUR,visa,Arthur Prichep,accessories,SUNGLASS HUT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1857,2021-05-25 00:00:00,121.38,2.13,123.51,EUR,visa,Arthur Prichep,men's clothing,SUITS INC.,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1858,2021-05-26 00:00:00,121.38,2.13,123.51,EUR,visa,Arthur Prichep,men's clothing,SUITS INC.,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1859,2021-05-28 00:00:00,121.38,2.13,123.51,EUR,visa,Arthur Prichep,men's clothing,SUITS INC.,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1860,2021-05-29 00:00:00,121.38,2.13,123.51,EUR,visa,Arthur Prichep,men's clothing,SUITS INC.,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1861,2022-03-26 15:24:118,121.38,2.13,123.51,EUR,visa,Arthur Prichep,footwear,ECCO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1862,2022-03-26 15:24:119,121.38,2.13,123.51,EUR,visa,Arthur Prichep,footwear,ECCO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1863,2022-01-30,121.38,2.13,123.51,EUR,visa,Arthur Wiediger,accessories,SOLOPTICAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1864,2022-12-24 00:00:00,121.38,2.13,123.51,EUR,visa,Arthur Wiediger,accessories,SUNGLASS HUT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1865,2022-12-27 00:00:00,121.38,2.13,123.51,EUR,visa,Arthur Wiediger,accessories,SUNGLASS HUT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1866,2020-12-24 00:00:00,121.38,2.13,123.51,EUR,master_card,Cassandra Brandow,home_goods,LA MALLORQUINA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1867,2021-11-28 19:23:40,121.38,2.13,123.51,EUR,visa,Darren Powers,mixed clothing,BOXEUR DES RUES,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1868,2020-09-19 00:00:25,121.38,2.13,123.51,EUR,cash,Jim Sink,cosmetic,PRIMOR,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1869,2022-06-10 00:00:00,121.38,2.13,123.51,EUR,visa,Joseph Holt,women's clothing,NAULOVER,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1870,2022-06-11 00:00:00,121.38,2.13,123.51,EUR,visa,Joseph Holt,women's clothing,NKN NEKANE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1871,2022-06-12 00:00:00,121.38,2.13,123.51,EUR,visa,Joseph Holt,women's clothing,SITA MURT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1872,2022-11-16 00:00:00,121.38,2.13,123.51,EUR,visa,Meg O'Connel,home_goods,HOME & COOK,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1873,2020-09-19 00:00:52,121.38,2.13,123.51,EUR,cash,Natalie Fritzler,women's clothing,JAVIER SIMORRA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1874,2022-03-21 13:40:27,121.38,2.13,123.51,EUR,visa,Pete Kriz,footwear,NO NAME,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1875,2022-03-26 15:24:132,121.38,2.13,123.51,EUR,visa,Resi Pölking,home_goods,HOME INTERIORS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1876,2021-12-22 19:23:108,121.38,2.13,123.51,EUR,visa,Roy Collins,sportswear,KAPPA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1877,2022-03-26 15:24:87,121.38,2.13,123.51,DKK,master_card,SEGUESI lade,Auto Parts,Guess,"2800 rst ste
BANIN 92105-BTS"
1878,2022-03-26 15:24:88,121.38,2.13,123.51,DKK,master_card,SEGUESI lade,Auto Parts,Guess,"2800 rst ste
BANIN 92105-BTS"
1879,2022-03-26 15:24:89,121.38,2.13,123.51,DKK,master_card,SEGUESI lade,Auto Parts,Guess,"2800 rst ste
BANIN 92105-BTS"
1880,2009-12-01 14:46:00,121.38,2.13,123.51,DKK,visa,Sibella Parks,accessories,LA CASA DE LAS CARCASAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1881,2016-01-15 10:45:26,121.38,2.13,123.51,EUR,master_card,Tanja Norvell,Restaurant,BURGER KING,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1882,2016-03-04 10:51:00,121.38,2.13,123.51,EUR,master_card,Tanja Norvell,Restaurant,CARTE D'OR,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1883,2016-03-25 12:58:00,121.38,2.13,123.51,EUR,master_card,Tanja Norvell,Restaurant,CASA CARMEN,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1884,2016-03-26 12:58:00,121.38,2.13,123.51,EUR,visa,Tanja Norvell,Restaurant,GREENVITA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1885,2022-11-10 00:00:00,121.38,2.13,123.51,EUR,visa,Tiffany House,men's clothing,JACK&JONES,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1886,2022-11-11 00:00:00,121.38,2.13,123.51,EUR,visa,Tiffany House,"mixed clothing, sportswear, outdoor",JOMA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1887,2022-11-12 00:00:00,121.38,2.13,123.51,EUR,visa,Tiffany House,women's clothing,JAVIER SIMORRA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1888,2020-09-19 00:00:48,121.38,2.13,123.51,USD,cash,Tiffany House,women's clothing,Balenciaga,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1889,2018-01-11 00:00:01,123.92,26.03,149.95,EUR,visa,Barry Franz,footwear,ROCKPORT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1890,2018-01-11 00:00:02,123.92,26.03,149.95,EUR,visa,Barry Franz,footwear,ROCKPORT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1891,2022-03-26 15:24:03,123.92,26.03,149.95,EUR,visa,Barry Französisch,women's underwear,VANITY FAIR,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1892,2022-03-26 15:24:06,123.92,26.03,149.95,EUR,visa,Barry Französisch,women's underwear,VANITY FAIR,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1893,2022-03-26 15:24:10,123.92,26.03,149.95,EUR,visa,Barry Französisch,women's underwear,VANITY FAIR,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1894,2022-03-26 15:24:100,123.92,26.03,149.95,EUR,visa,Barry Französisch,women's underwear,VANITY FAIR,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1895,2020-12-25 00:00:00,123.92,26.03,149.95,EUR,master_card,Cassandra Brandow,Catering,LINDT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1896,2020-12-26 00:00:00,123.92,26.03,149.95,EUR,master_card,Cassandra Brandow,sportswear,LE COQ SPORTIF,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1897,2021-03-20 00:00:00,123.92,26.03,149.95,EUR,master_card,Helen Andreada,sportswear,M+,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1898,2022-03-26 15:24:38,123.92,26.03,149.95,EUR,visa,Joni Sundaresam,Restaurant,SANTA GLORIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1899,2016-04-28 16:27:00,123.92,26.03,149.95,EUR,visa,Tanja Norvell,Restaurant,ROAD & ROLLS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1900,2020-09-19 00:00:12,123.92,26.03,149.95,EUR,visa,Walterchandisin. S.L.U,Restaurant,Ealmadrid Store,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1901,2021-11-28 19:23:49,125.0,42.91,125.0,EUR,visa,Bar Restaurante MANUELES,Utilities,Ealmadrid Store,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1902,2021-12-28 19:23:75,125.0,42.91,125.0,EUR,visa,Barbara Fisher,mixed clothing,RIP CURL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1903,2021-12-28 19:23:76,125.0,42.91,125.0,EUR,visa,Barbara Fisher,mixed clothing,RIP CURL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1904,2016-06-25 21:42:00,125.0,42.91,125.0,EUR,visa,Barbara Fisher,men's clothing,LIU JO UOMO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1905,2018-01-11 00:00:00,125.0,42.91,125.0,EUR,visa,Barbara Fisher,men's clothing,LIU JO UOMO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1906,2018-01-11 00:00:03,125.0,42.91,125.0,EUR,visa,Barbara Fisher,men's clothing,LIU JO UOMO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1907,2018-01-11 00:00:05,125.0,42.91,125.0,EUR,visa,Barbara Fisher,men's clothing,LIU JO UOMO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1908,2020-12-27 00:00:00,125.0,42.91,125.0,EUR,master_card,Cassandra Brandow,men's clothing,LIU JO UOMO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1909,2021-06-25 00:00:00,125.0,42.91,125.0,EUR,visa,Craig Carreira,Restaurant,UDON,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1910,2022-04-07 00:00:00,125.0,42.91,125.0,EUR,visa,David Smith,Restaurant,SUSHISOM,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1911,2021-11-28 19:23:37,125.0,42.91,125.0,EUR,visa,Elpida Rittenbach,footwear,MUNICH,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1912,2020-09-19 00:00:35,125.0,42.91,125.0,EUR,visa,Eugene Hildebrand,sportswear,M+,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1913,2022-11-24 00:00:00,139.58,25.13,192.13,EUR,visa,Becky Castell,Restaurant,UDON,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1914,2022-11-26 00:00:00,139.58,25.13,192.13,EUR,visa,Becky Castell,Restaurant,UDON,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1915,2022-11-27 00:00:00,139.58,25.13,192.13,EUR,visa,Becky Castell,Restaurant,UDON,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1916,2022-11-28 00:00:00,139.58,25.13,192.13,EUR,visa,Becky Castell,Restaurant,UDON,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1917,2022-11-30 00:00:00,139.58,25.13,192.13,EUR,visa,Becky Castell,Restaurant,UDON,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1918,2021-04-19 00:00:00,139.58,25.13,192.13,EUR,visa,Becky Martin,men's clothing,BARBAS 1935,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1919,2022-03-26 15:24:67,139.58,25.13,192.13,EUR,visa,Craig Reiter,kid's clothing,MAYORAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1920,2020-09-19 00:00:36,139.58,25.13,192.13,EUR,visa,Eugene Hildebrand,mixed clothing,MARINA MILITARE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1921,2022-03-21 13:40:15,139.58,25.13,192.13,EUR,master_card,Jeremy Pistek,accessories,LA CASA DE LAS CARCASAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1922,2022-06-24 00:00:00,139.58,25.13,192.13,EUR,visa,Maya Herman,accessories,DELSEY,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1923,2021-11-28 19:23:01,139.58,25.13,192.13,EUR,visa,Rick Bensley,footwear,MUSTANG,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1924,2020-09-19 00:00:30,139.58,25.13,192.13,GBP,visa,Rick Bensley,footwear,London Xxi,336-337 THE STRAND LONDON WC2R 1HA
1925,2022-03-26 15:23:53,145.45,30.55,176.0,EUR,visa,Bart Folk,accessories,SUNGLASS HUT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1926,2022-03-26 15:23:50,145.45,30.55,176.0,EUR,visa,Bart Folk,mixed clothing,ROBERTO VERINO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1927,2022-03-26 15:23:51,145.45,30.55,176.0,EUR,visa,Bart Folk,mixed clothing,ROBERTO VERINO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1928,2022-03-26 15:23:52,145.45,30.55,176.0,EUR,visa,Bart Folk,mixed clothing,ROBERTO VERINO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1929,2021-11-28 19:23:50,145.45,30.55,176.0,EUR,visa,Bart Watters,Restaurant,SANTA GLORIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1930,2021-08-26 00:00:00,145.45,30.55,176.0,EUR,visa,Bart Watters,"mixed clothing, sportswear, outdoor",JOMA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1931,2022-03-26 15:24:68,145.45,30.55,176.0,EUR,visa,Craig Reiter,footwear,MUSTANG,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1932,2022-03-26 15:24:69,145.45,30.55,176.0,EUR,visa,Craig Reiter,footwear,MUNICH,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1933,2022-03-21 13:40:16,145.45,30.55,176.0,EUR,master_card,Jeremy Pistek,accessories,O BAG,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1934,2022-03-21 13:40:17,145.45,30.55,176.0,EUR,master_card,Jeremy Pistek,accessories,PARFOIS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1935,2020-09-19 00:00:02,145.45,30.55,176.0,EUR,visa,Joel Eaton,Restaurant,GREENVITA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1936,2020-09-19 00:00:29,145.45,30.55,176.0,EUR,visa,Miguel Dominguez,Restaurant,GREENVITA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1937,2011-07-28 11:52:00,270.0,4.8,270.0,EUR,visa,Allen Rosenblatt,mixed clothing,NAUTICA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1938,2011-11-23 19:31:00,270.0,4.8,270.0,EUR,visa,Allen Rosenblatt,women's clothing,NAULOVER,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1939,2021-04-21 00:00:00,270.0,4.8,270.0,EUR,visa,Becky Martin,men's clothing,BARBAS 1935,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1940,2021-04-22 00:00:00,270.0,4.8,270.0,EUR,visa,Becky Martin,men's clothing,BARBAS 1935,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1941,2021-04-23 00:00:00,270.0,4.8,270.0,EUR,visa,Becky Martin,men's clothing,BARBAS 1935,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1942,2021-04-24 00:00:00,270.0,4.8,270.0,EUR,visa,Becky Martin,men's clothing,BARBAS 1935,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1943,2021-04-25 00:00:00,270.0,4.8,270.0,EUR,visa,Becky Martin,men's clothing,BARBAS 1935,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1944,2016-11-13 11:19:00,270.0,4.8,270.0,EUR,visa,Becky Pak,sportswear,KAPPA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1945,2022-03-21 13:40:18,270.0,4.8,270.0,EUR,master_card,Jeremy Pistek,accessories,SOLOPTICAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1946,2022-03-21 13:40:19,270.0,4.8,270.0,EUR,master_card,Jeremy Pistek,accessories,SUNGLASS HUT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1947,2021-11-28 19:23:44,270.0,4.8,270.0,AED,visa,K. Kami,accessories,Secul Garden Korean Restaurant,Near Al Karana Post Office
1948,2021-08-23 00:00:00,270.0,4.8,270.0,EUR,visa,Pete Armstrong,men's clothing,BARBAS 1935,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1949,2021-06-02 00:00:00,270.01,30.0,300.01,EUR,visa,Anthony Rawles,women's clothing,NKN NEKANE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1950,2022-03-26 15:24:34,270.01,30.0,300.01,EUR,visa,Becky Pak,women's clothing,FLORENCIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1951,2013-11-25 15:32:00,270.01,30.0,300.01,EUR,visa,Ben Ferrer,mixed clothing,RIP CURL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1952,2014-03-22 12:07:24,270.01,30.0,300.01,EUR,visa,Ben Ferrer,mixed clothing,RIP CURL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1953,2017-04-07 11:36:00,270.01,30.0,300.01,EUR,visa,Ben Ferrer,footwear,SKECHERS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1954,2022-10-07 00:00:00,270.01,30.0,300.01,EUR,visa,Ben Ferrer,men's clothing,BARBAS 1935,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1955,2022-10-13 00:00:00,270.01,30.0,300.01,EUR,visa,Ben Ferrer,men's clothing,BARBAS 1935,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1956,2022-03-21 13:40:20,270.01,30.0,300.01,EUR,master_card,Jeremy Pistek,Catering,HARIBO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1957,2021-05-02 00:00:00,270.01,30.0,300.01,EUR,visa,Justin Ellison,women's clothing,JAVIER SIMORRA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1958,2022-03-26 15:24:115,270.01,30.0,300.01,EUR,visa,Kristen Hastings,Catering,LINDT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1959,2021-11-28 19:23:55,270.01,30.0,300.01,MXN,visa,REGTHEN OPCNL PARA GRUPO DE,Department Store,Walmart,LINCOLN 5400
1960,2021-12-28 19:23:76,270.01,30.0,300.01,MXN,visa,Steven Roelle,sportswear,NIKE FACTORY STORE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1961,2021-06-04 00:00:00,300.0,24.0,324.0,MXN,visa,Anthony Rawles,accessories,O BAG,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1962,2021-06-05 00:00:00,300.0,24.0,324.0,MXN,visa,Anthony Rawles,footwear,NO NAME,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
1963,2021-12-28 19:23:60,300.0,24.0,324.0,USD,visa,APT. SALESPERSON,footwear,Singer Sewing,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
